"rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y"
"A180044_003","A18","Ashland","AW75_040_03_003",40,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",2.5,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1355113,"Ridge Top",NA,2012,6,583,840,257,1212,0.984251968503937,0.024488944517889,0.00528372217016155,85,104,63,"Douglas-fir - Dry,Warm,Ridge Top",-122.69901285,42.14949667
"A180058_004","A18","Ashland","AW75_044_03_004",44,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",2.5,"4","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1355113,"Ridge Top",NA,2012,6,583,840,257,1212,0.984251968503937,0.024488944517889,0.00528372217016155,85,104,63,"Douglas-fir - Dry,Warm,Ridge Top",-122.69901285,42.14949667
"A190145","A19","Ashland","AW26_071_04",71,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",0.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,0.31496062992126,0.00395557872694529,0.000541053150224543,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190002","A19","Ashland","AW26_015_01",15,1,0,NA,"Conifer","A","density","0.1","A1902","YES","PIPO",27,"3","LIVE","1",1946,2010,1943,1.2,65,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",68,2011,1,564,792,228,1019,10.6299212598425,1.10267639076786,0.616293353927643,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190148","A19","Ashland","AW26_072_01",72,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",18.9,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,4,564,792,228,1019,7.44094488188976,0.623167707417467,0.301983743424545,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190099","A19","Ashland","AW26_057_03",57,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",5.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.08661417322835,0.0814905867385664,0.0237471609215741,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190130","A19","Ashland","AW26_067_04",67,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",9.4,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,3.7007874015748,0.203831180237992,0.0746991505528759,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190050","A19","Ashland","AW26_028_05",28,4,1,NA,"Hardwood","A","density","0.1",NA,"NO","QUKE",15,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,3,564,792,228,1019,5.90551181102362,0.430538573855914,0.190213998125816,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190128","A19","Ashland","AW26_067_02",67,1,1,80,"Hardwood","A","density","0.1",NA,"NO","ARME",21.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,8.38582677165354,0.754524626285682,0.383547505820895,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190140","A19","Ashland","AW26_069_05",69,4,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",0.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,0.31496062992126,0.00395557872694529,0.000541053150224543,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190112","A19","Ashland","AW26_061_02",61,1,1,80,"Hardwood","A","density","0.1",NA,"NO","ARME",21.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,8.38582677165354,0.754524626285682,0.383547505820895,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190058","A19","Ashland","AW26_032_02",32,1,1,60,"Hardwood","A","density","0.1",NA,"NO","ARME",25.9,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1960,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,10.1968503937008,1.03168157850626,0.567099787034571,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190136","A19","Ashland","AW26_068_06",68,5,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",0.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,0.31496062992126,0.00395557872694529,0.000541053150224543,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190131","A19","Ashland","AW26_067_05",67,4,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",0.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,0.31496062992126,0.00395557872694529,0.000541053150224543,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190134","A19","Ashland","AW26_068_04",68,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",5.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.08661417322835,0.0814905867385664,0.0237471609215741,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190132","A19","Ashland","AW26_068_02",68,1,1,55,"Hardwood","A","density","0.1",NA,"NO","ARME",21.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,8.38582677165354,0.754524626285682,0.383547505820895,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190097","A19","Ashland","AW26_056_03",56,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",5.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.08661417322835,0.0814905867385664,0.0237471609215741,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190021","A19","Ashland","AW26_008_01",8,1,0,15,"Hardwood","A","density","0.1",NA,"NO","ARME",7.6,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.99212598425197,0.145066723146496,0.048830046807765,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190026","A19","Ashland","AW26_011_02",11,1,1,60,"Hardwood","A","density","0.1",NA,"NO","ARME",14.9,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,5.86614173228346,0.425955355407758,0.18768626543961,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190138","A19","Ashland","AW26_069_03",69,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",7.6,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.99212598425197,0.145066723146496,0.048830046807765,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190024","A19","Ashland","AW26_010_03",10,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",5.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.08661417322835,0.0814905867385664,0.0237471609215741,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190023","A19","Ashland","AW26_010_02",10,1,1,65,"Hardwood","A","density","0.1",NA,"NO","ARME",9.4,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,3.7007874015748,0.203831180237992,0.0746991505528759,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190133","A19","Ashland","AW26_068_03",68,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",0.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,0.31496062992126,0.00395557872694529,0.000541053150224543,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190041","A19","Ashland","AW26_023_03",23,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",24.6,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,9.68503937007874,0.950084482173407,0.511599569359194,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190137","A19","Ashland","AW26_069_02",69,1,1,70,"Hardwood","A","density","0.1",NA,"NO","ARME",15.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,6.22047244094488,0.467861590132522,0.211044544409461,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190161","A19","Ashland","AW26_077_03",77,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",7.6,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.99212598425197,0.145066723146496,0.048830046807765,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190063","A19","Ashland","AW26_033_04",33,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","QUKE",15,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,3,564,792,228,1019,5.90551181102362,0.430538573855914,0.190213998125816,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190150","A19","Ashland","AW26_074_02",74,1,1,110,"Hardwood","A","density","0.1",NA,"NO","ARME",25.9,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1960,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,10.1968503937008,1.03168157850626,0.567099787034571,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190048","A19","Ashland","AW26_028_03",28,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","QUKE",7.5,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,3,564,792,228,1019,2.95275590551181,0.14202476352394,0.0475534995314539,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190061","A19","Ashland","AW26_033_02",33,1,1,NA,"Hardwood","A","density","0.1",NA,"NO","QUKE",19,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,3,564,792,228,1019,7.48031496062992,0.628451569140058,0.305187792548531,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190096","A19","Ashland","AW26_056_02",56,1,1,40,"Hardwood","A","density","0.1",NA,"NO","ARME",14.9,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,5.86614173228346,0.425955355407758,0.18768626543961,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190031","A19","Ashland","AW26_016_01",16,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",50.3,"2","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,4,564,792,228,1019,19.8031496062992,2.98383517611608,2.13892682008065,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190084","A19","Ashland","AW26_047_05",47,4,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",11.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,4.4488188976378,0.273647549229568,0.107948557425269,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190074","A19","Ashland","AW26_040_01",40,1,0,70,"Hardwood","A","density","0.1",NA,"NO","ARME",35.9,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,14.1338582677165,1.73947091361442,1.08955423522014,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190065","A19","Ashland","AW26_035_02",35,1,1,60,"Hardwood","A","density","0.1",NA,"NO","ARME",31.3,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,12.3228346456693,1.39680889978339,0.828225563661691,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190120","A19","Ashland","AW26_063_04",63,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",5.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.08661417322835,0.0814905867385664,0.0237471609215741,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190121","A19","Ashland","AW26_063_05",63,4,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",0.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,0.31496062992126,0.00395557872694529,0.000541053150224543,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190055","A19","Ashland","AW26_030_03",30,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",16.7,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,6.5748031496063,0.511225380971867,0.235772364165817,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190118","A19","Ashland","AW26_063_02",63,1,1,90,"Hardwood","A","density","0.1",NA,"NO","ARME",25,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,9.84251968503937,0.974922441185839,0.528372217016155,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190025","A19","Ashland","AW26_010_04",10,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",5.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.08661417322835,0.0814905867385664,0.0237471609215741,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190062","A19","Ashland","AW26_033_03",33,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","QUKE",15,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,3,564,792,228,1019,5.90551181102362,0.430538573855914,0.190213998125816,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190045","A19","Ashland","AW26_025_01",25,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",9.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,4,564,792,228,1019,3.85826771653543,0.217885221580717,0.0811917883555704,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190004","A19","Ashland","AW26_026_01",26,1,0,70,"Hardwood","A","density","0.1","A1904","YES","ARME",24.2,"3","LIVE","1",NA,NA,NA,NA,70,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,9.52755905511811,0.92548767389328,0.495097448277345,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190129","A19","Ashland","AW26_067_03",67,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",15.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,6.22047244094488,0.467861590132522,0.211044544409461,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190033","A19","Ashland","AW26_018_01",18,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PSME",70,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,4,564,792,228,1019,27.5590551181102,5.06317475677468,4.14243818140665,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190098","A19","Ashland","AW26_057_02",57,1,1,55,"Hardwood","A","density","0.1",NA,"NO","ARME",24.2,"3","LIVE","1",NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,9.52755905511811,0.92548767389328,0.495097448277345,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190151","A19","Ashland","AW26_074_03",74,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",20.4,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,8.03149606299213,0.704164815654353,0.351819810933509,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190035","A19","Ashland","AW26_020_01",20,1,0,NA,"Hardwood","A","density","0.1",NA,"NO","QUKE",17.4,"0","CUT STUMP","2",NA,NA,NA,NA,NA,2005,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,3,564,792,228,1019,6.8503937007874,0.545939918599844,0.255951955878098,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190064","A19","Ashland","AW26_034_01",34,1,0,NA,"Hardwood","A","density","0.1",NA,"NO","QUKE",15,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,3,564,792,228,1019,5.90551181102362,0.430538573855914,0.190213998125816,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190160","A19","Ashland","AW26_077_02",77,1,1,80,"Hardwood","A","density","0.1",NA,"NO","ARME",16.7,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,6.5748031496063,0.511225380971867,0.235772364165817,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190101","A19","Ashland","AW26_058_03",58,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",14.9,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,5.86614173228346,0.425955355407758,0.18768626543961,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190144","A19","Ashland","AW26_071_03",71,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",0.8,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,0.31496062992126,0.00395557872694529,0.000541053150224543,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190066","A19","Ashland","AW26_035_03",35,2,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",10,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,3.93700787401575,0.225043282266502,0.0845395547225848,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
"A190067","A19","Ashland","AW26_035_04",35,3,1,NA,"Hardwood","A","density","0.1",NA,"NO","ARME",5.3,"0","CUT STUMP","2",NA,NA,NA,NA,NA,1970,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",981117.9375,"Ridge Top",NA,2011,6,564,792,228,1019,2.08661417322835,0.0814905867385664,0.0237471609215741,105,193,127,"Douglas-fir - Dry,Cool,Ridge Top",-122.71329838,42.14932894
