"rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","multi_add"
"AA","1051","A0A0061_new","Ashland","MPM10522_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",13.7131481121984,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1380267.375,"Mid Slope",NA,2011,6,524,660,136,1139,4.01574803149606,0.232287761185964,0.0879549527333772,202,267,179,"Douglas-fir - Dry,Warm,Mid Slope",-122.7249544,42.14342218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893,"No"
"AB","1087","A0B0097_new","Ashland","MPR108774_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",13.3789987109798,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.31496062992126,0.363747555160172,0.154073338481911,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6952682,42.14463986,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1921,"No"
"AB","1108","A0B0120_new","Ashland","MPR110852_new","1_new",1,70,"Hardwood","A","stem",3,NA,"NO","ARME",15.9817878004244,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,9.92125984251969,0.98743136619326,0.536859988310302,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6950502,42.14424551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,"No"
"AB","1183","A0B0201_new","Ashland","MPR118377_new","1_new",1,75,"Hardwood","A","stem",3,NA,"NO","ARME",14.0968796983109,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,11.3779527559055,1.22942659006973,0.7060828149985,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6947575,42.14444365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,"No"
"AB","1186","A0B0206_new","Ashland","MPR118664_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",19.1087742307032,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,4.60629921259843,0.289309991277284,0.115726196459746,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6948738,42.14439697,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002,1921,"No"
"AB","1189","A0B0209_new","Ashland","MPR118933_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",17.0156074966077,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.86614173228346,0.425955355407758,0.18768626543961,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6947728,42.14462874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929,"No"
"AB","1191","A0B0212_new","Ashland","MPR119172_new","1_new",1,60,"Hardwood","A","stem",3,NA,"NO","ARME",18.535461012026,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,7.55905511811024,0.639069394451587,0.311646614529337,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6947701,42.1446355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,"No"
"AB","120","A0B0228_new","Ashland","MPR12062_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",18.4961125525577,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.35433070866142,0.368068208040462,0.156364360414893,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6940316,42.14449715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,"No"
"AB","1210","A0B0233_new","Ashland","MPR121061_new","1_new",1,60,"Hardwood","A","stem",3,NA,"NO","ARME",18.1606525725559,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,6.65354330708661,0.521056455427938,0.241453422243174,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6948075,42.14467578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,"No"
"AB","1276","A0B0307_new","Ashland","MPR127661_new","3_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",11.5307300453068,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.11811023622047,0.342432847395884,0.142871847481168,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6949435,42.14497057,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1904,"No"
"AB","1279","A0B0313_new","Ashland","MPR127979_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",41.228571219904,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,6.2992125984252,0.477373191029495,0.216421260089817,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.694945,42.14493062,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1918,"No"
"AB","1338","A0B0383_new","Ashland","MPR133831_new","1_new",1,80,"Hardwood","A","stem",3,NA,"NO","ARME",26.1307127108009,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,8.4251968503937,0.760200394720491,0.387157344807549,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6953465,42.1450368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,"No"
"AB","1344","A0B0391_new","Ashland","MPR134458_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",13.8820914321088,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,6.8503937007874,0.545939918599844,0.255951955878098,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6952862,42.14512311,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1937,"No"
"AB","1416","A0B0477_new","Ashland","MPR141611_new","1_new",1,100,"Hardwood","A","stem",3,NA,"NO","ARME",23.4705214713345,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,9.56692913385827,0.931614181935954,0.499197616681391,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6948763,42.1450333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,"No"
"AB","1425","A0B0487_new","Ashland","MPR142559_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",24.1485808120977,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,7.67716535433071,0.655120865081644,0.321461656832629,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6947838,42.14503403,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1907,"No"
"AB","1466","A0B0538_new","Ashland","MPR146633_new","1_new",1,180,"Hardwood","A","stem",3,NA,"NO","ARME",63.3132706609997,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,13.0708661417323,1.53492439082845,0.931828787974219,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6948613,42.14515304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,"No"
"AB","1474","A0B0548_new","Ashland","MPR147440_new","1_new",1,70,"Hardwood","A","stem",3,NA,"NO","ARME",19.9961383073148,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,8.26771653543307,0.737593235249194,0.372819436326599,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6947373,42.1451032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,"No"
"AB","153","A0B0618_new","Ashland","MPR15332_new","3_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",30.0698555784353,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.39370078740157,0.372407964855183,0.158672290258819,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6942841,42.14432269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,"No"
"AB","1546","A0B0636_new","Ashland","MPR154694_new","1_new",1,80,"Hardwood","A","stem",3,NA,"NO","ARME",24.2525103882305,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,9.25196850393701,0.883028321601197,0.466869690955474,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6940573,42.14517769,"Pacific madrone","Ridgetop","Medium",0.0497322111706197,0.140333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1914,"No"
"AB","1549","A0B0639_new","Ashland","MPR154939_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",10.1765753296837,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,7.59842519685039,0.644403288186643,0.314901387386156,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.69409,42.14515824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,"No"
"AB","1622","A0B0727_new","Ashland","MPR162213_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",26.4283548907039,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,6.41732283464567,0.491774743404415,0.224613142942436,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6933226,42.14523925,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1921,"No"
"AB","410","A0B1039_new","Ashland","MPR41030_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",19.2676593439956,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.11811023622047,0.342432847395884,0.142871847481168,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6942213,42.14501687,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1925,"No"
"AB","436","A0B1069_new","Ashland","MPR43687_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",13.8169944368989,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,7.08661417322835,0.576370920806797,0.273908157301175,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6940988,42.1449379,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-74.647978679063,-37.3239893395315,-15.4908551985894,-38.1467362321087,-19.0733681160544,-7.91616300571204,1974,1992,1974,1992,1918,"No"
"AB","471","A0B1107_new","Ashland","MPR47111_new","1_new",1,85,"Hardwood","A","stem",3,NA,"NO","ARME",26.5779053864556,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,9.21259842519685,0.877023893271918,0.462904785838985,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6939758,42.14490958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,"No"
"AB","561","A0B1206_new","Ashland","MPR56120_new","1_new",1,40,"Hardwood","A","stem",3,NA,"NO","ARME",14.3359399309278,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.43307086614173,0.376766769703107,0.16099712801369,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6939124,42.14483465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,"No"
"AB","663","A0B1321_new","Ashland","MPR66339_new","1_new",1,35,"Hardwood","A","stem",3,NA,"NO","ARME",11.8057326511014,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,6,589,834,245,1209,5.03937007874016,0.334042715000915,0.138509606457483,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6933277,42.14492155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,"No"
"AC","28","A0C0827_new","Ashland","AC02804_new","4_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",13.2207702683844,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,6,584,812,227,1418,10.0393700787402,1.00630664871316,0.549718454583607,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7098334,42.12249468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,"No"
"AC","669","A0C0574_new","Ashland","AC066902_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",50.2083104644024,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,6,584,812,227,1418,11.7716535433071,1.2981950676,0.75579207317538,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7096307,42.12326638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932,"No"
"AC","674","A0C0579_new","Ashland","AC067402_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",23.2183767166634,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,6,584,812,227,1418,10.8267716535433,1.13552934904981,0.639330382589547,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7097088,42.12338909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933,"No"
"AC","712","A0C0617_new","Ashland","AC071202_new","2_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",15.8977098326901,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,6,584,812,227,1418,5.5511811023622,0.389956921900511,0.168073088743971,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7095311,42.12340818,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007,1932,"No"
"AC","797","A0C0700_new","Ashland","AC079701_new","1_new",1,60,"Hardwood","A","stem",3,NA,"NO","ARME",10.8157659280724,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,6,584,812,227,1418,7.44094488188976,0.623167707417467,0.301983743424545,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7089236,42.12397004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,"No"
"AC","823","A0C0728_new","Ashland","AC082303_new","3_new",1,NA,"Hardwood","A","stem",3,NA,"NO","ARME",35.0099476140492,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,6,584,812,227,1418,11.8897637795276,1.31909830455842,0.771034554891862,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7100411,42.12351674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1898,"No"
"B01","3","B010002_new","Big Butte","BB01_003_01_new","1_new",1,70,"Hardwood","B","density",0.1,"B0102","YES","QUKE",26.6249449711734,4,"LIVE",1,1919,1993,1919,0,91,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1170325.875,"Mid Slope",93,2012,3,564,780,216,671,6.81102362204724,0.540928443472128,0.253018433329224,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",-122.68636196,42.5600495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1916,"No"
"B01","48","B010057_new","Big Butte","BB01_048_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",14.5976294977858,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1170325.875,"Mid Slope",NA,2012,3,564,780,216,671,3.1496062992126,0.15747442548858,0.0541053150224543,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",-122.68636196,42.5600495,"Misc hardwoods","Other","Small",0.0716364450414148,0.133833333333333,-37.5594948281219,-18.779747414061,-7.7942994038202,-28.5595414128617,-14.2797707064309,-5.92664032427235,1993,1998,1993,1998,1896,"No"
"B01","55","B010069_new","Big Butte","BB01_055_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",21.6934008750424,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME/HODI/WHMO-SWO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1170325.875,"Mid Slope",NA,2012,3,564,780,216,671,4.33070866141732,0.262116493604645,0.102292861214328,202,254,160,"Douglas-fir - Dry,Warm,Mid Slope",-122.68636196,42.5600495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,"No"
"B03","36","B030045_new","Big Butte","BB03_036_03_new","3_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","ARME",26.9222027586248,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,6,566,781,214,693,9.13385826771654,0.865061191820305,0.45502569933884,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,"No"
"B03","49","B030057_new","Big Butte","BB03_049_01_new","1_new",1,108,"Hardwood","B","density",0.1,NA,"NO","QUKE",40.5877152281199,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,3,566,781,214,693,7.8740157480315,0.682203662226427,0.338158218890339,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915,"No"
"B03","53","B030065_new","Big Butte","BB03_053_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","ARME",44.5178705015011,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,6,566,781,214,693,2.16535433070866,0.0864661967138456,0.0255732153035819,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,1909,"No"
"B03","55","B030068_new","Big Butte","BB03_055_01_new","1_new",1,85,"Hardwood","B","density",0.1,NA,"NO","ARME",25.4293375543141,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,6,566,781,214,693,11.6141732283465,1.27051933605939,0.735705474973294,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,"No"
"B03","83","B030097_new","Big Butte","BB03_083_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","QUKE",18.101338880943,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1187062.75,"Mid Slope",NA,2012,3,566,781,214,693,3.1496062992126,0.15747442548858,0.0541053150224543,328,336,207,"Douglas-fir - Dry,Warm,Mid Slope",-122.68467677,42.55834966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928,"No"
"B04","22","B040026_new","Big Butte","BB04_022_02_new","2_new",1,NA,"Hardwood","B","density",0.1,NA,"NO","ARME",20.9532581059187,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1112929.875,"Mid Slope",NA,2012,6,565,784,219,728,5.90551181102362,0.430538573855914,0.190213998125816,158,448,353,"Douglas-fir - Dry,Cool,Mid Slope",-122.68293702,42.55836142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908,"No"
